,property_id,prop_type,price,baths_half,baths_full,beds,city,line,postal_code,state_code,county,building_size,lot_size
103,M2436939041,single_family,959000,0.0,2.0,2,Santa Barbara,111 E Ortega St Apt B,93101,CA,Santa Barbara,1824.0,13504.0
104,M1376500269,single_family,775000,1.0,1.0,3,Goleta,34 Amador Ave,93117,CA,Santa Barbara,2696.0,23087.0
105,M2442572160,single_family,929000,0.0,1.0,2,Santa Barbara,1536 Clearview Rd,93101,CA,Santa Barbara,2738.0,7405.0
106,M2271949232,single_family,2195000,0.0,5.0,5,Santa Barbara,3875 Center Ave,93110,CA,Santa Barbara,1282.0,5048.0
107,M1473876177,single_family,1700000,1.0,2.0,5,Santa Barbara,1333 Crestline Dr,93105,CA,Santa Barbara,1600.0,6970.0
108,M2886498589,single_family,1235000,0.0,2.0,4,Carpinteria,1314 Trieste Ln,93013,CA,Santa Barbara,1165.0,5227.0
109,M1790200869,single_family,1015000,0.0,3.0,4,Santa Barbara,525 Conejo Rd,93103,CA,Santa Barbara,1526.0,4356.0
110,M1607623644,single_family,1544000,0.0,2.0,3,Santa Barbara,405 Wyola Rd,93105,CA,Santa Barbara,1244.0,10890.0
111,M1474357485,single_family,3895000,1.0,3.0,4,Santa Barbara,485 Monarch Ln,93108,CA,Santa Barbara,2071.0,9583.0
112,M1715129591,single_family,875000,1.0,1.0,3,Santa Barbara,905 W Mission St,93101,CA,Santa Barbara,1376.0,6534.0
113,M2510507974,single_family,1827500,0.0,3.0,4,Santa Barbara,1444 San Miguel Ave,93109,CA,Santa Barbara,1859.0,87120.0
114,M1418544476,single_family,959900,0.0,2.0,4,Santa Barbara,596 Magna Vista St,93110,CA,Santa Barbara,2928.0,9148.0
115,M2023803393,single_family,1549000,0.0,3.0,3,Santa Barbara,2926 Serena Rd,93105,CA,Santa Barbara,989.0,4792.0
116,M1946737424,single_family,1695000,0.0,2.0,3,Santa Barbara,1702 Olive St,93101,CA,Santa Barbara,1469.0,341510.0
117,M1888769287,single_family,1149000,0.0,2.0,2,Santa Barbara,660 Russell Way,93110,CA,Santa Barbara,2643.0,14810.0
118,M2611535944,single_family,1695000,0.0,3.0,5,Santa Barbara,450 Puente Dr,93110,CA,Santa Barbara,2354.0,8712.0
119,M2240180827,single_family,7995000,2.0,4.0,3,Santa Barbara,457 Eastgate Ln,93108,CA,Santa Barbara,2789.0,7405.0
120,M2841329118,single_family,2295000,2.0,4.0,4,Santa Barbara,706 Rockwood Dr,93103,CA,Santa Barbara,1342.0,7405.0
121,M2158233020,single_family,9950000,2.0,8.0,7,Santa Barbara,810 Buena Vista Dr,93108,CA,Santa Barbara,2912.0,44867.0
122,M2950736850,single_family,1695000,0.0,2.0,3,Santa Barbara,2203 Hudson Dr,93109,CA,Santa Barbara,1072.0,2178.0
123,M2199721386,single_family,2279000,2.0,3.0,4,Carpinteria,1705 LA Mirada Dr,93013,CA,Santa Barbara,2682.0,11761.0
124,M2145967450,single_family,735000,0.0,2.0,3,Santa Barbara,4033 Via Zorro,93110,CA,Santa Barbara,3054.0,35284.0
125,M1631665252,single_family,959000,1.0,1.0,2,Santa Barbara,2534 Cliff Dr,93109,CA,Santa Barbara,5102.0,67518.0
126,M1869783252,single_family,1695000,0.0,2.0,3,Santa Barbara,962 N Patterson Ave,93111,CA,Santa Barbara,3000.0,8276.0
127,M1902509048,single_family,2388000,1.0,2.0,4,Santa Barbara,17 Celine Dr,93105,CA,Santa Barbara,2828.0,9583.0
128,M2461882216,single_family,2495000,0.0,3.0,4,Santa Barbara,15 Rubio Rd,93103,CA,Santa Barbara,2001.0,11326.0
129,M2223268387,single_family,1259000,0.0,2.0,3,Santa Barbara,429 Montgomery St,93103,CA,Santa Barbara,7248.0,60113.0
130,M2468113852,single_family,925000,0.0,2.0,4,Carpinteria,1481 Azalea Dr,93013,CA,Santa Barbara,2948.0,9583.0
131,M2268956433,single_family,1249000,0.0,1.0,2,Santa Barbara,1632 Loma St,93103,CA,Santa Barbara,5033.0,43560.0
132,M1484978279,single_family,5990000,1.0,5.0,5,Montecito,1321 School House Rd,93108,CA,Santa Barbara,4547.0,7405.0
133,M1141681268,single_family,1185000,1.0,2.0,3,Santa Barbara,525 E De La Guerra St,93103,CA,Santa Barbara,2313.0,6969.0
134,M1636412548,single_family,1400000,0.0,2.0,4,Carpinteria,4716 7th St,93013,CA,Santa Barbara,4141.0,30928.0
135,M2761035533,single_family,1187984,0.0,2.0,5,Goleta,631 Colfax Ct,93117,CA,Santa Barbara,1132.0,7405.0
136,M2536812654,single_family,925000,0.0,2.0,3,Santa Barbara,5221 San Simeon Dr,93111,CA,Santa Barbara,1560.0,7405.0
137,M2191783741,single_family,3500000,0.0,3.0,3,Carpinteria,1933 Paquita Dr,93013,CA,Santa Barbara,1367.0,6970.0
138,M2897890595,single_family,4495000,1.0,3.0,4,Santa Barbara,280 Santa Rosa Ln,93108,CA,Santa Barbara,4001.0,48787.0
139,M1310831381,single_family,1395000,0.0,3.0,5,Santa Barbara,742 Cathedral Pointe Ln,93111,CA,Santa Barbara,9448.0,131551.0
140,M1033653598,single_family,819000,0.0,2.0,3,Santa Barbara,2039 Gillespie St,93101,CA,Santa Barbara,2594.0,11326.0
141,M1749047896,single_family,2575000,1.0,3.0,3,Santa Barbara,224 Canon Dr,93105,CA,Santa Barbara,7796.0,265280.0
