,property_id,prop_type,price,baths_half,baths_full,beds,city,line,postal_code,state_code,county,building_size
35,M1040254744,condo,1500000,1.0,2.0,2,Santa Barbara,1333 Plaza De Sonadores,93108,CA,Santa Barbara,1080.0
36,M1501604175,condo,1995000,1.0,1.0,1,Santa Barbara,18 W Victoria St Apt 215,93101,CA,Santa Barbara,1271.0
37,M1333898999,condo,575000,1.0,1.0,2,Santa Barbara,950 Miramonte Dr Apt 4,93109,CA,Santa Barbara,3500.0
38,M2956535416,condo,1795000,1.0,1.0,1,Santa Barbara,18 W Victoria St Unit 310,93101,CA,Santa Barbara,1104.0
39,M2925743936,condo,1279900,1.0,4.0,4,Santa Barbara,4683 Gate Way,93110,CA,Santa Barbara,1246.0
40,M1032976513,condo,599000,2.0,1.0,2,Santa Barbara,5034 Birchwood Rd,93111,CA,Santa Barbara,1223.0
41,M2653515065,condo,699000,1.0,1.0,2,Santa Barbara,25 Ocean View Ave Unit C5,93103,CA,Santa Barbara,700.0
42,M1603294497,condo,690000,0.0,2.0,2,Santa Barbara,4694 Calle Reina,93110,CA,Santa Barbara,1288.0
43,M2688134973,condo,2650000,0.0,2.0,2,Santa Barbara,87 Seaview Dr,93108,CA,Santa Barbara,1459.0
44,M2637100380,condo,650000,0.0,1.0,1,Santa Barbara,316 Por La Mar Cir,93103,CA,Santa Barbara,1731.0
45,M1972823583,condo,840000,0.0,2.0,3,Santa Barbara,55 LA Cumbre Cir,93105,CA,Santa Barbara,1840.0
46,M1811155148,condo,1295000,0.0,2.0,2,Santa Barbara,3718 State St Unit 316,93105,CA,Santa Barbara,1062.0
47,M1283366381,condo,1585000,0.0,2.0,2,Santa Barbara,52 Seaview Dr,93108,CA,Santa Barbara,1501.0
48,M1502310091,condo,895000,1.0,2.0,3,Santa Barbara,2605 Hacienda Ct,93105,CA,Santa Barbara,1066.0
49,M2291338743,condo,599000,0.0,1.0,2,Santa Barbara,3578 Modoc Rd Unit 2,93105,CA,Santa Barbara,1076.0
50,M9276969836,condo,1060000,2.0,2.0,2,Santa Barbara,3736 State St Unit 109,93105,CA,Santa Barbara,2016.0
51,M1653093319,condo,949000,1.0,1.0,1,Santa Barbara,105 W De La Guerra St Unit E,93101,CA,Santa Barbara,1209.0
52,M2212630074,condo,1150000,1.0,2.0,2,Santa Barbara,643 Costa Del Mar Unit C,93103,CA,Santa Barbara,1340.0
53,M1810782489,condo,1150000,1.0,2.0,3,Santa Barbara,3734 State St Unit 113,93105,CA,Santa Barbara,1132.0
54,M2379070995,condo,910000,0.0,2.0,2,Santa Barbara,1220 Coast Village Rd Apt 201,93108,CA,Santa Barbara,2305.0
55,M2767202083,condo,555000,1.0,1.0,2,Santa Barbara,425 Transfer Ave Apt A,93101,CA,Santa Barbara,2122.0
56,M2303607338,condo,1195000,0.0,2.0,2,Santa Barbara,350 Chapala St Unit 210,93101,CA,Santa Barbara,1003.0
57,M2634020054,condo,1199000,1.0,2.0,3,Santa Barbara,3791 State St Unit D,93105,CA,Santa Barbara,1472.0
58,M1048846179,condo,1800000,1.0,2.0,3,Santa Barbara,105 W De La Guerra St Unit H,93101,CA,Santa Barbara,1535.0
59,M1620141852,condo,926000,0.0,1.0,1,Santa Barbara,1034 Fairway Rd,93108,CA,Santa Barbara,2258.0
60,M1116340427,condo,995000,0.0,2.0,3,Santa Barbara,282 N LA Cumbre Rd,93110,CA,Santa Barbara,1627.0
61,M2802392353,condo,1174000,0.0,2.0,2,Santa Barbara,15 W Arrellaga St Apt 4,93101,CA,Santa Barbara,1048.0
62,M1650546732,condo,2299999,1.0,2.0,2,Santa Barbara,310 E Canon Perdido St,93101,CA,Santa Barbara,1665.0
